progress/problems,perf/calls_to_generate,progress/total_problems,progress/samples,progress/total_tokens,prompt_len/max,seq_len/max,completion_len/max,step,time/generate_completions,seq_len/min,perf/problem_requests,time/step,metrics/pattern_reward,is_truncated/mean,completion_len/mean,_timestamp,metrics/affix_reward,progress/tokens,seq_len/mean,time/update_weights,progress/total_samples,batch/solve_all,_runtime,metrics/char_overlap_reward,_step,perf/throughput,batch/solve_none,batch/effective_batch_size,reward/mean,perf/completion_requests,time/save_ckpt,metrics/length_penalty_reward,prompt_len/min,prompt_len/mean,time/wait_for_weight_ckpt,completion_len/min,metrics/exact_match_reward,is_truncated/min,progress/ckpt_step,is_truncated/max
32,1,2368,256,6698876.0,180,245.375,96.0,73,3.4188766479492188,132.875,32,5.606164932250977,0,0.0,54.87109375,1762701520.7267587,0.9407552083333334,45023,175.87109375,0.8897972106933594,18944,0,581.965043822,0.21315304343595248,73,13168.945427442264,0,1,0.19817188322454352,256,0.0,0.4097716913601312,101,121.0,1.001453161239624,29.875,0,0,72,0.0
32,1,2400,256,6746119.0,230,330.0,130.0,74,3.6368534564971924,123.875,32,5.8698890209198,0,0.0,57.73046875,1762701526.6004825,0.9375,47243,184.54296875,0.9288837909698486,19200,0,587.870112586,0.23759762310985455,74,12990.075229894397,0,1,0.2116997192877091,256,0.0,0.46953463110492105,96,126.8125,1.0013313293457031,25.25,0,0,73,0.0
32,1,2432,256,6790214.0,177,264.75,87.75,75,4.787469387054443,128.5,32,5.901086330413818,0,0.0,48.12109375,1762701532.505721,1.0,44095,172.24609375,0.8103077411651611,19456,0,593.509990502,0.2799978274517365,75,9210.502759398334,0,1,0.2311290934915385,256,0.0,0.5008635200079414,99,124.125,7.963180541992188e-05,28.75,0,0,74,0.0
32,1,2464,256,6834124.0,199,272.625,87.625,76,4.4252684116363525,127.625,32,5.6357293128967285,0,0.0,48.1796875,1762701538.145382,0.96875,43910,171.5234375,0.9108681678771973,19712,0,599.023206285,0.2240892509606141,76,9922.5619590752,0,1,0.20472189289264822,256,0.0,0.4201936180035027,101,123.34375,9.226799011230469e-05,22.625,0,0,75,0.0
32,1,2496,256,6879456.0,170,237.375,93.125,77,3.9080116748809814,121.625,32,5.509598970413208,0,0.0,51.671875,1762701543.6591747,0.94921875,45332,177.078125,0.9437136650085449,19968,0,604.666010809,0.2496670797645541,77,11599.760638222911,0,1,0.2162071447326817,256,0.0,0.4756790251984726,98,125.40625,7.319450378417969e-05,23.625,0,0,76,0.0
32,1,2528,256,6925173.0,223,282.375,87.75,78,3.552241086959839,118.625,32,5.638711452484131,0,0.0,49.30078125,1762701549.3020139,0.93359375,45717,178.58203125,0.7832574844360352,20224,0,610.83572113,0.3266635617356257,78,12869.903500588858,0,1,0.25925877325060454,256,0.0,0.6704445726898625,97,129.28125,1.001405954360962,21.625,0,0,77,0.0
32,1,2560,256,6970642.0,235,369.75,180.75,79,5.11572527885437,123.125,32,6.1651060581207275,0,0.0,48.33203125,1762701555.4710414,0.9388020833333333,45469,177.61328125,0.7459776401519775,20480,0,615.505999721,0.2796836600855096,79,8888.084782023803,0,1,0.23717139877857035,256,0.0,0.5823630561875672,96,129.28125,0.00010037422180175781,20.5,0,0,78,0.0
32,1,2592,256,7015316.0,167,252.125,91.75,80,3.4078779220581055,123.0,32,4.66619873046875,0,0.0,46.5078125,1762701560.1415558,1.0,44674,174.5078125,0.9543859958648682,20736,0,621.505631527,0.3225294171443338,80,13109.037653854753,0,1,0.25681999974101255,256,0.0,0.615427442080972,102,128.0,8.940696716308594e-05,21.0,0,0,79,0.0
32,1,2624,256,7059385.0,197,304.375,107.375,81,2.4448986053466797,117.625,32,5.9957358837127686,0,0.0,44.98828125,1762701566.1412654,0.99609375,44069,172.14453125,0.9314670562744141,20992,0,626.735566322,0.3201070106218803,81,18024.878374762353,0,1,0.2551715612722445,256,0.0,0.6102718943191228,98,127.15625,2.002505302429199,19.625,0,0,80,0.0
32,1,2656,256,7100730.0,208,325.25,117.25,82,3.9772989749908447,118.75,32,5.225980520248413,0,0.0,38.84765625,1762701571.3711152,0.9921875,41345,161.50390625,0.9452571868896484,21248,0,632.399634328,0.36977608008630886,82,10395.245683056846,0,1,0.2836720491548126,256,0.0,0.7366538875836722,97,122.65625,9.632110595703125e-05,20.75,0,0,81,0.0
32,1,2688,256,7145093.0,171,242.875,81.875,83,4.585090160369873,111.25,32,5.660574197769165,0,0.0,43.94921875,1762701577.035379,0.97265625,44363,173.29296875,0.7814524173736572,21504,0,637.536639403,0.33086393245884127,83,9675.491309514686,0,1,0.2584025249311826,256,0.0,0.6330940895960956,96,129.34375,9.942054748535156e-05,15.25,0,0,82,0.0
32,1,2720,256,7185551.0,170,241.75,78.75,84,4.051137924194336,115.875,32,5.132039785385132,0,0.0,37.5390625,1762701582.1716776,0.9921875,40458,158.0390625,0.7681591510772705,21760,0,643.483938526,0.26160571826792406,84,9986.823642408084,0,1,0.23376021010453402,256,0.0,0.5481354430063281,96,120.5,6.0558319091796875e-05,16.375,0,0,83,0.0
32,1,2752,256,7227958.0,170,245.75,75.75,85,3.818643808364868,112.375,32,5.94303822517395,0,0.0,37.74609375,1762701588.1193774,0.90234375,42407,165.65234375,0.7950668334960938,22016,0,650.803756227,0.33025209103754927,85,11105.25153121274,0,1,0.25232118780357593,256,0.0,0.6402426306404407,97,127.90625,1.0017924308776855,15.375,0,0,84,0.0
32,1,2784,256,7270575.0,193,283.0,102.0,86,6.235296249389648,118.5,32,7.315836668014526,0,0.0,37.78515625,1762701595.4392989,0.97265625,42617,166.47265625,0.7781412601470947,22272,0,654.171618965,0.33182310142314475,86,6834.799550089,0,1,0.26668043443791944,256,0.0,0.6870012610219367,98,128.6875,8.034706115722656e-05,16.5,0,0,85,0.0
32,1,2816,256,7311394.0,179,240.125,65.625,87,2.351071357727051,114.25,32,3.3643808364868164,0,0.0,35.10546875,1762701598.8076222,0.97265625,40819,159.44921875,0.7216079235076904,22528,0,660.497381239,0.38206001677439816,87,17361.872010325817,0,1,0.28983983337342295,256,0.0,0.7744147001236221,97,124.34375,9.679794311523438e-05,15.25,0,0,86,0.0
32,1,2848,256,7350936.0,227,299.5,77.625,88,1.9755394458770752,115.75,32,6.321403503417969,0,0.0,32.7421875,1762701605.1329257,1.0,39542,154.4609375,0.7516987323760986,22784,0,665.984589903,0.2654988517864826,88,20015.798764496267,0,1,0.24310324659594515,256,0.0,0.6000231749243241,99,121.71875,3.003645181655884,14.5,0,0,87,0.0
32,1,2880,256,7393589.0,181,248.375,67.375,89,4.463790416717529,111.0,32,5.48317551612854,0,0.0,36.20703125,1762701610.6200674,0.951171875,42653,166.61328125,0.7208468914031982,23040,0,672.040608856,0.3464548314594532,89,9555.332132140087,0,1,0.268776114284073,256,0.0,0.6957864032812155,96,130.40625,7.748603820800781e-05,14.0,0,0,88,0.0
32,1,2912,256,7437583.0,260,324.0,87.25,90,3.9533121585845947,113.25,32,6.0522141456604,0,0.0,34.6328125,1762701616.6761332,0.94921875,43994,171.8515625,0.7936906814575195,23296,0,676.52779682,0.38534994394726463,90,11128.39012838065,0,1,0.2876307938462631,256,0.0,0.7709262003787345,97,137.21875,1.0014684200286865,15.5,0,0,89,0.0
32,1,2944,256,7476577.0,164,215.0,55.375,91,3.4041035175323486,116.375,32,4.48341703414917,0,0.0,28.6015625,1762701621.1633832,1.0,38994,152.3203125,0.7905621528625488,23552,0,682.116857953,0.28127859146868817,91,11454.998298132527,0,1,0.2479408383066654,256,0.0,0.6112341334195185,100,123.71875,8.320808410644531e-05,14.625,0,0,90,0.0
32,1,2976,256,7520379.0,177,254.125,77.125,92,3.4873924255371094,119.5,32,5.5851006507873535,0,0.0,36.9765625,1762701626.7524571,0.98046875,43802,171.1015625,0.7973425388336182,23808,0,687.79192703,0.35142424257363225,92,12560.100687049537,0,1,0.27111540216492847,256,0.0,0.6852245243346801,101,134.125,1.0014214515686035,15.25,0,0,91,0.0
32,1,3008,256,7561907.0,185,247.125,75.125,93,4.479322910308838,114.625,32,5.671406269073486,0,0.0,33.84375,1762701632.4276314,0.96875,41528,162.21875,0.9048657417297363,24064,0,692.659694947,0.3717249460567982,93,9271.04404650674,0,1,0.28650289855958316,256,0.0,0.7685527289881569,97,128.375,8.726119995117188e-05,14.625,0,0,92,0.0
32,1,3040,256,7600767.0,160,215.625,55.625,94,3.781308889389038,115.75,32,4.863653182983398,0,0.0,28.890625,1762701637.2951021,1.0,38860,151.796875,0.7694594860076904,24320,0,698.717852841,0.3510401853067867,94,10276.864740949204,0,1,0.276324508858747,256,0.0,0.7074431453159309,98,122.90625,6.842613220214844e-05,15.25,0,0,93,0.0
32,1,3072,256,7642011.0,184,253.125,69.125,95,3.9504003524780273,112.25,32,6.054345607757568,0,0.0,31.140625,1762701643.3534908,0.955078125,41244,161.109375,0.7960319519042969,24576,0,703.45254605,0.33863293078636203,95,10440.460793835302,0,1,0.2638007423472924,256,0.0,0.6704422912667998,97,129.96875,1.0015251636505127,12.5,0,0,94,0.0
32,1,3104,256,7678253.0,148,186.75,45.75,96,3.452507972717285,113.125,32,4.730664968490601,0,0.0,26.3203125,1762701648.0879955,0.9765625,36242,141.5703125,0.9601466655731201,24832,0,709.352486221,0.2818659306917015,96,10497.296541063699,0,1,0.2578222219849038,256,0.0,0.6919519056437562,97,115.25,9.250640869140625e-05,14.125,0,0,95,0.0
32,1,3136,256,7719303.0,187,237.75,64.75,97,3.690129518508911,113.5,32,5.896103382110596,0,0.0,29.5078125,1762701653.9883401,0.96875,41050,160.3515625,0.8836648464202881,25088,0,715.080353825,0.3481808438326607,97,11124.270786188361,0,1,0.2713564157887932,256,0.0,0.6989683134817404,99,130.84375,1.0014464855194092,13.125,0,0,96,0.0
32,1,3168,256,7759475.0,175,234.125,68.125,98,4.170932292938232,110.75,32,5.723270893096924,0,0.0,29.453125,1762701659.715768,1.0,40172,156.921875,0.7588086128234863,25344,0,720.310227141,0.3362386751005417,98,9631.419831008729,0,1,0.2723611539056075,256,0.0,0.7007561259033276,97,127.46875,0.00010466575622558594,13.75,0,0,97,0.0
32,1,3200,256,7799927.0,243,312.125,69.125,99,2.9019203186035156,112.0,32,5.22544002532959,0,0.0,30.515625,1762701664.9456203,0.9453125,40452,158.015625,1.0209903717041016,25600,0,726.30908027,0.30338054363270117,99,13939.73491989836,0,1,0.24711195874150957,256,0.0,0.6126973334331289,97,127.5,1.0014655590057373,14.25,0,0,98,0.0
32,1,3232,256,7839249.0,179,235.5,60.0,100,2.7526636123657227,113.25,32,4.4069061279296875,0,0.0,28.6953125,1762701670.9447443,0.96875,39322,153.6015625,0.918593168258667,25856,0,731.236377895,0.3132290967181586,100,14285.072764922947,0,1,0.2598161684064598,256,1.5876586437225342,0.6686356604188539,96,124.90625,0.00011539459228515625,11.75,0,0,99,0.0
32,1,3264,256,7878994.0,183,244.5,65.625,101,3.744994878768921,118.0,32,4.922899961471558,0,0.0,30.53515625,1762701675.8716793,1.0,39745,155.25390625,0.8417398929595947,26112,0,746.545848102,0.3769916687304429,101,10612.831602339931,0,1,0.2838686398803063,256,0.0,0.723135374228118,101,124.71875,9.465217590332031e-05,15.0,0,0,100,0.0
32,1,3296,256,7918186.0,183,250.0,67.0,102,2.2540130615234375,111.25,32,15.30542540550232,0,0.0,26.46875,1762701691.1814165,0.962890625,39192,153.09375,0.7491047382354736,26368,0,752.029120339,0.3686401705549277,102,17387.654343720173,0,1,0.2794867692712305,256,0.0,0.7297978177349662,97,126.625,12.012970685958862,14.25,0,0,101,0.0
32,1,3328,256,7956416.0,192,274.375,82.375,103,4.460392713546753,113.625,32,5.479545593261719,0,0.0,25.9921875,1762701696.664768,0.97265625,38230,149.3359375,0.7328588962554932,26624,0,757.078844606,0.3825675609776727,103,8570.994182617791,0,1,0.29018627439819983,256,0.0,0.7760475813511019,97,123.34375,9.059906005859375e-05,12.875,0,0,102,0.0
32,1,3360,256,7997001.0,206,279.0,73.0,104,3.945387125015259,114.875,32,5.045762777328491,0,0.0,29.34765625,1762701701.714427,0.98828125,40585,158.53515625,0.8096981048583984,26880,0,762.435409297,0.3467583927757108,104,10286.69651773222,0,1,0.2765891769476628,256,0.0,0.7227291559501374,97,129.1875,5.078315734863281e-05,13.125,0,0,103,0.0
32,1,3392,256,8035519.0,173,226.25,53.875,105,4.157519340515137,111.25,32,5.352301597595215,0,0.0,26.8046875,1762701707.070674,0.921875,38518,150.4609375,0.8953711986541748,27136,0,768.080807941,0.35299121638505043,105,9264.659246354206,0,1,0.27110077281453904,256,0.0,0.7221001969168597,97,123.65625,0.00010514259338378906,11.875,0,0,104,0.0
32,1,3424,256,8074935.0,202,264.375,62.375,106,4.114142894744873,110.875,32,5.641718626022339,0,0.0,27.53125,1762701712.7164755,0.974609375,39416,153.96875,0.9232382774353027,27392,0,773.199054427,0.3691395002270448,106,9580.610350298557,0,1,0.28310883526912006,256,0.0,0.7454666514914072,97,126.4375,7.534027099609375e-05,12.125,0,0,105,0.0
32,1,3456,256,8112396.0,160,205.875,52.875,107,3.975212812423706,112.625,32,5.114251613616943,0,0.0,23.58203125,1762701717.8345394,0.96875,37461,146.33203125,0.8478250503540039,27648,0,779.681464667,0.3227200221929611,107,9423.646422884176,0,1,0.2625642619012945,256,0.0,0.6743017164180151,98,122.75,4.863739013671875e-05,11.875,0,0,106,0.0
32,1,3488,256,8152660.0,207,273.25,66.25,108,4.287657976150513,111.375,32,6.478431224822998,0,0.0,28.90625,1762701724.3170528,1.0,40264,157.28125,0.8947350978851318,27904,0,784.244913686,0.3750467040576134,108,9390.674401727649,0,1,0.28551277825145754,256,0.0,0.736689582932899,98,128.375,1.001438856124878,12.25,0,0,107,0.0
32,1,3520,256,8191655.0,175,229.25,60.25,109,3.395016670227051,110.5,32,4.559520244598389,0,0.0,26.51171875,1762701728.8805299,0.96875,38995,152.32421875,0.8715424537658691,28160,0,789.843691857,0.37656903276007636,109,11485.952437868915,0,1,0.29151939097943963,256,0.0,0.7955372295161625,96,125.8125,8.153915405273438e-05,11.625,0,0,108,0.0
32,1,3552,256,8233763.0,340,457.625,117.625,110,4.358492851257324,108.625,32,5.594733953475952,0,0.0,27.734375,1762701734.4791691,0.955078125,42108,164.484375,0.9319276809692383,28416,0,794.987002204,0.39380597933891415,110,9661.1377916687,0,1,0.295574045944914,256,0.0,0.8087002505142078,96,136.75,6.890296936035156e-05,12.625,0,0,109,0.0
32,1,3584,256,8272891.0,230,286.875,65.375,111,3.9149985313415527,108.0,32,5.139418363571167,0,0.0,25.75,1762701739.62264,0.9498697916666667,39128,152.84375,0.923586368560791,28672,0,800.442451645,0.40583406850869075,111,9994.38433673997,0,1,0.30075694469613884,256,0.0,0.8306876788515599,96,127.09375,0.00011682510375976562,12.0,0,0,110,0.0
32,1,3616,256,8310106.0,167,203.75,42.75,112,4.028900861740112,108.625,32,5.451534032821655,0,0.0,22.65234375,1762701745.0780342,0.96875,37215,145.37109375,0.7855448722839355,28928,0,805.790183585,0.33247357889624846,112,9237.010608378823,0,1,0.2865133751912794,256,0.0,0.8209577294135315,96,122.71875,7.796287536621094e-05,12.625,0,0,111,0.0
32,1,3648,256,8348545.0,172,229.5,57.5,113,4.3286614418029785,115.125,32,5.344039440155029,0,0.0,25.15234375,1762701750.4258916,0.978515625,38439,150.15234375,0.7311580181121826,29184,0,811.547528763,0.35048486962202613,113,8880.112366558598,0,1,0.2757600866235933,256,0.0,0.7187436679945871,102,125.0,9.131431579589844e-05,12.125,0,0,112,0.0
32,1,3680,256,8386196.0,190,249.25,59.25,114,3.4763078689575195,114.75,32,5.753331899642944,0,0.0,22.73046875,1762701756.1830468,0.96875,37651,147.07421875,0.9777896404266357,29440,0,816.79348779,0.39782574565477913,114,10830.743829168054,0,1,0.29532241820035154,256,0.0,0.7925484604626379,100,124.34375,1.001387119293213,12.75,0,0,113,0.0
32,1,3712,256,8425915.0,219,276.625,57.625,115,3.8483715057373047,114.0,32,5.2418532371521,0,0.0,25.12109375,1762701761.4289684,1.0,39719,155.15234375,0.7627284526824951,29696,0,822.275805511,0.39228450541123916,115,10320.989005553476,0,1,0.2996643199326176,256,0.0,0.8080494590024652,100,130.03125,7.224082946777344e-05,12.625,0,0,114,0.0
32,1,3744,256,8464654.0,202,222.25,52.375,116,4.050744295120239,111.5,32,5.4782726764678955,0,0.0,24.51171875,1762701766.9111788,0.984375,38739,151.32421875,0.8270363807678223,29952,0,827.135950546,0.42367515289209096,116,9563.427651226279,0,1,0.3026432982685191,256,0.0,0.796471784600673,98,126.8125,7.43865966796875e-05,13.0,0,0,115,0.0
32,1,3776,256,8501555.0,204,230.875,56.125,117,3.6968116760253906,108.125,32,4.856472015380859,0,0.0,21.55078125,1762701771.7715685,0.9895833333333333,36901,144.14453125,0.8771898746490479,30208,0,832.679264452,0.3783213721970877,117,9981.844690469581,0,1,0.29579019506826787,256,0.0,0.8077839153034466,96,122.59375,0.00011110305786132812,12.0,0,0,116,0.0
32,1,3808,256,8540707.0,202,244.375,44.0,118,4.508375883102417,112.75,32,5.539581060409546,0,0.0,24.8125,1762701777.3148372,1.0,39152,152.9375,0.7470133304595947,30464,0,838.076878324,0.37955664829015134,118,8684.280329584617,0,1,0.2872915544471239,256,0.0,0.7425348319272906,97,128.125,6.842613220214844e-05,11.75,0,0,117,0.0
32,1,3840,256,8577548.0,177,235.0,58.0,119,4.182992935180664,108.0,32,5.393950939178467,0,0.0,22.16015625,1762701782.712513,0.99609375,36841,143.91015625,0.9228537082672119,30720,0,843.30461211,0.3876393478905559,119,8807.330198947331,0,1,0.3031309629761493,256,0.0,0.8399581226535873,96,121.75,0.00010371208190917969,11.75,0,0,118,0.0
32,1,3872,256,8614811.0,185,227.125,42.125,120,4.078500986099243,110.25,32,5.22415566444397,0,0.0,22.15234375,1762701787.940272,1.0,37263,145.55859375,0.8784539699554443,30976,0,848.734759793,0.3769922411036762,120,9136.445014235254,0,1,0.2959065482319373,256,0.0,0.8033873334080135,97,123.40625,6.556510925292969e-05,11.625,0,0,119,0.0
32,1,3904,256,8652302.0,202,247.625,45.625,121,3.2292635440826416,110.5,32,5.42641019821167,0,0.0,21.29296875,1762701793.370452,1.0,37491,146.44921875,0.9136834144592285,31232,0,854.060771279,0.41174074249513637,121,11609.767827311325,0,1,0.3086839375195317,256,0.0,0.8422385934700298,97,125.15625,1.00138521194458,13.0,0,0,120,0.0
32,1,3936,256,8692083.0,204,257.875,60.875,122,3.8140335083007812,110.625,32,5.3223795890808105,0,0.0,24.39453125,1762701798.6965222,0.908203125,39781,155.39453125,0.9398193359375,31488,0,859.70438358,0.38023062139060626,122,10430.16531276442,0,1,0.2894752971459369,256,0.0,0.817392402452104,96,131.0,6.890296936035156e-05,13.875,0,0,121,0.0
32,1,3968,256,8729252.0,200,251.5,51.5,123,4.488992929458618,111.875,32,5.640035629272461,0,0.0,21.25390625,1762701804.3401036,0.97265625,37169,145.19140625,0.8774023056030273,31744,0,864.602681405,0.3754094988812618,123,8280.030863065462,0,1,0.30339366195920053,256,0.0,0.8736409145529875,97,123.9375,5.0067901611328125e-05,12.25,0,0,122,0.0
32,1,4000,256,8766470.0,184,228.5,49.5,124,3.829153299331665,109.125,32,4.894718885421753,0,0.0,20.3203125,1762701809.2384355,1.0,37218,145.3828125,0.7953488826751709,32000,0,870.358960925,0.38197231756086925,124,9719.642200403932,0,1,0.29474277445801256,256,0.0,0.7889887396389246,97,125.0625,5.435943603515625e-05,11.0,0,0,123,0.0
32,1,4032,256,8801605.0,170,214.625,53.625,125,3.4607608318328857,110.25,32,5.75265645980835,0,0.0,18.43359375,1762701814.994642,1.0,35135,137.24609375,0.7641220092773438,32256,0,875.121448552,0.3866155406168994,125,10152.391831536022,0,1,0.3121149690415832,256,0.0,0.8986124061213554,99,118.8125,1.001344919204712,11.25,0,0,124,0.0
32,1,4064,256,8840086.0,180,212.5,36.375,126,3.736442804336548,109.875,32,4.758578777313232,0,0.0,20.16015625,1762701819.7570753,0.9388020833333333,38481,150.31640625,0.7508566379547119,32512,0,880.74638567,0.37380651546222377,126,10298.832877981866,0,1,0.2895922581744339,256,0.0,0.806338311657705,98,130.15625,6.318092346191406e-05,11.875,0,0,125,0.0
32,1,4096,256,8878170.0,201,228.5,42.875,127,3.591334819793701,108.125,32,5.621693134307861,0,0.0,19.265625,1762701825.38247,0.9609375,38084,148.765625,0.7596755027770996,32768,0,886.21493206,0.4221803140996341,127,10604.413654248945,0,1,0.3171970638369777,256,0.0,0.9111150067803391,97,129.5,1.0013577938079834,10.75,0,0,126,0.0
32,1,4128,256,8915105.0,185,211.0,42.375,128,4.452517986297607,109.5,32,5.464780807495117,0,0.0,19.77734375,1762701830.8507316,0.94921875,36935,144.27734375,0.7411348819732666,33024,0,891.191708399,0.4313124825244882,128,8295.306187120534,0,1,0.3169133154125525,256,0.0,0.9048596260510324,97,124.5,4.220008850097656e-05,11.125,0,0,127,0.0
32,1,4160,256,8952284.0,171,217.125,46.125,129,3.8620736598968506,108.875,32,4.9729015827178955,0,0.0,19.60546875,1762701835.8273904,1.0,37179,145.23046875,0.8485898971557617,33280,0,896.577999984,0.3966298739599189,129,9626.69365581002,0,1,0.31107071133341546,256,0.0,0.8782982436095448,97,125.625,7.295608520507812e-05,11.25,0,0,128,0.0
32,1,4192,256,8989926.0,206,241.875,41.875,130,4.34546422958374,114.75,32,5.3825602531433105,0,0.0,19.6953125,1762701841.213614,0.8834635416666667,37642,147.0390625,0.7709822654724121,33536,0,901.921791967,0.35251792660213055,130,8662.365632591065,0,1,0.2828624919411141,256,0.0,0.8267503496934756,102,127.34375,7.772445678710938e-05,10.625,0,0,129,0.0
